,Aardvark,Addax,AfricanBuffalo,AfricanCrestedPorcupine,AfricanElephant,AfricanPenguin,AfricanWildDog,AldabraGiantTortoise,AlpineIbex,AmericanAlligator,AmericanBison,AmurLeopard,ArcticFox,ArcticWolf,AsianSmallClawedOtter,AsianWaterMonitor,Babirusa,BactrianCamel,BairdsTapir,BengalTiger,Binturong,BlackRhinoceros,BlackWhiteRuffedLemur,BlackWildebeest,BlueWildebeest,Bongo,Bonobo,BorneanOrangutan,CaliforniaSeaLion,CapuchinMonkey,Capybara,Caracal,Cassowary,Cheetah,ChinesePangolin,CloudedLeopard,CommonOstrich,CommonWarthog,CommonWombat,Cougar,CuviersDwarfCaiman,DallSheep,DamaGazelle,Dhole,Dingo,DromedaryCamel,Emu,EurasianLynx,EuropeanBadger,EuropeanFallowDeer,FennecFox,FormosanBlackBear,Fossa,GalapagosGiantTortoise,Gemsbok,Gharial,GiantAnteater,GiantOtter,GiantPanda,GreaterFlamingo,GreySeal,GrizzlyBear,HimalayanBrownBear,Hippopotamus,IndianElephant,IndianPeafowl,IndianRhinoceros,Jaguar,JapaneseMacaque,KingPenguin,Koala,KomodoDragon,LarGibbon,LittlePenguin,Llama,MalayanTapir,Mandrill,ManedWolf,Meerkat,Moose,NileLechwe,NileMonitor,NineBandedArmadillo,NorthAmericanBeaver,NorthIslandBrownKiwi,Nyala,Okapi,PlainsZebra,Platypus,PolarBear,PrairieDog,ProboscisMonkey,PronghornAntelope,PrzewalskisHorse,PygmyHippo,Quokka,Raccoon,RedCrownedCrane,RedDeer,RedFox,RedKangaroo,RedNeckedWallaby,RedPanda,RedRiverHog,RedRuffedLemur,Reindeer,ReticulatedGiraffe,RingTailedLemur,SableAntelope,SaltwaterCrocodile,SandCat,ScimitarHornedOryx,Siamang,SiberianTiger,SnowLeopard,SomaliWildAss,SouthernWhiteRhino,SpectacledCaiman,SpottedHyena,Springbok,StripedHyena,StripedSkunk,SunBear,TasmanianDevil,ThomsonsGazelle,TimberWolf,WestAfricanLion,WesternChimpanzee,WesternLowlandGorilla,WildWaterBuffalo
Raccoon,0.4021666666666667,0.27142857142857146,0.18155555555555555,0.32842857142857146,0.37894444444444436,0.3119166666666667,0.0,0.34833333333333333,0.35308333333333336,0.0,0.23515294117647062,0.0,0.0,0.0,0.47183333333333327,0.0,0.39794444444444443,0.31138888888888894,0.6987777777777778,0.0,0.42433333333333334,0.13595555555555558,0.3747222222222222,0.35888888888888887,0.35888888888888887,0.361,0.3694444444444444,0.36416666666666664,0.748125,0.7975476190476191,0.6650000000000001,0.0,0.3701984126984127,0.0,0.4116666666666666,0.0,0.342,0.16846666666666665,0.40171428571428563,0.0,0.7072222222222222,0.5219345238095239,0.3303888888888889,0.0,0.0,0.360525,0.4261805555555555,0.0,0.4750000000000001,0.4275,0.293422268907563,0.0,0.0,0.5383333333333333,0.2874880952380952,0.44306944444444446,0.6175,0.6301666666666667,0.42354166666666665,0.48608333333333337,0.44059789972899727,0.0,0.0,0.1577,0.5161666666666667,0.45520833333333327,0.1805,0.0,0.38575757575757574,0.37998573573573574,0.4275,0.0,0.38,0.4261805555555555,0.6407222222222223,0.47183333333333327,0.37366666666666665,0.5884722222222221,0.32590277777777776,0.4874404761904762,0.40533333333333327,0.0,0.8055208333333332,0.99,0.37366666666666665,0.4153611111111112,0.361,0.3549305555555555,0.4852916666666667,0.0,0.5383333333333334,0.42116666666666663,0.6366158536585366,0.35097222222222224,0.41008333333333336,0.3768333333333333,1.0,0.42210227272727274,0.4710416666666666,0.0,0.34041666666666665,0.4102630023640662,0.42354166666666665,0.46233333333333326,0.3694444444444444,0.41452034883720934,0.40770833333333334,0.3694444444444444,0.3615277777777778,0.0,0.0,0.3185138888888889,0.38,0.0,0.0,0.2828888888888889,0.1406,0.0,0.0,0.34818253968253965,0.0,0.99,0.4750000000000001,0.0,0.37736111111111115,0.0,0.0,0.14777777777777779,0.14777777777777779,0.4628611111111112
RedCrownedCrane,0.25211538461538463,0.24541666666666667,0.11852380952380953,0.2533333333333333,0.30030555555555555,0.29661111111111105,0.0,0.22783760683760684,0.38197916666666665,0.0,0.15073333333333333,0.0,0.0,0.0,0.6447333333333334,0.0,0.618264367816092,0.7210763888888889,0.30819177350427346,0.0,0.6582435344827587,0.10576666666666666,0.24334325396825393,0.2745386904761905,0.2745386904761905,0.23936274509803926,0.2479391339869281,0.6193627450980392,0.41562499999999997,0.2820595238095238,0.28220186781609197,0.0,0.42314583333333333,0.0,0.6527291666666668,0.0,0.2790625,0.1052450980392157,0.3438095238095238,0.0,0.3239236111111111,0.44729166666666664,0.25702777777777774,0.0,0.0,0.506126893939394,0.29834523809523805,0.0,0.5678409090909091,0.34569444444444447,0.2557083333333333,0.0,0.0,0.23357936507936505,0.24360714285714286,0.6869404761904762,0.2710294117647059,0.23881944444444442,0.795625,0.4706458333333333,0.45517615176151754,0.0,0.0,0.1273,0.7350625000000001,0.6958547008547009,0.2955555555555556,0.0,0.99,0.40105405405405403,0.29477941176470596,0.0,0.6012708333333333,0.3588888888888889,0.3852640692640693,0.7316319444444445,0.25429131652661063,0.2547470238095238,0.24360714285714286,0.6539732142857142,0.3268,0.0,0.3160497835497835,0.4312784090909091,0.3427003205128205,0.26876750700280116,0.23936274509803926,0.27058035714285716,0.34641414141414134,0.0,0.2736372549019608,0.6376083333333333,0.35605691056910566,0.6907034632034633,0.2723333333333333,0.27312499999999995,0.42210227272727274,1.0,0.6019065656565658,0.0,0.25936507936507935,0.3366125541125541,0.819375,0.2974936974789916,0.2500347222222222,0.5430281007751938,0.2737847222222222,0.2500347222222222,0.27680059523809525,0.0,0.0,0.2549269480519481,0.5873375000000001,0.0,0.0,0.24911111111111106,0.1096088888888889,0.0,0.0,0.2650952380952381,0.0,0.39961174242424236,0.6702777777777778,0.0,0.27680059523809525,0.0,0.0,0.09917565359477125,0.09917565359477125,0.6662214285714286
RedDeer,0.3531442307692308,0.285,0.14313333333333333,0.46681944444444445,0.34199999999999997,0.27444444444444444,0.0,0.27793589743589747,0.5897916666666666,0.0,0.19633333333333336,0.0,0.59375,0.0,0.5364333333333334,0.5143194444444444,0.519779214559387,0.5422916666666667,0.3845470085470085,0.0,0.5503903256704981,0.14155,0.2974404761904762,0.3934583333333333,0.3934583333333333,0.28903594771241825,0.29695261437908493,0.4816748366013072,0.3602083333333333,0.3544781746031746,0.3537931034482758,0.0,0.4187539682539682,0.0,0.5380694444444446,0.0,0.3705,0.14400882352941177,0.4777142857142857,0.0,0.4011111111111111,0.3783035714285714,0.3417361111111111,0.0,0.0,0.534375,0.3958333333333333,0.0,0.95,0.99,0.2883928571428571,0.0,0.12286666666666665,0.2800238095238095,0.28952380952380946,0.5016904761904762,0.36688316993464054,0.31825,0.6768750000000001,0.643625,0.4359959349593496,0.0,0.0,0.14661666666666667,0.5992916666666667,0.6178044871794873,0.2461203703703704,0.0,0.6473674242424242,0.2610930930930931,0.3695220588235294,0.0,0.49452777777777773,0.4195833333333333,0.5552222222222223,0.5436111111111112,0.30381372549019603,0.3617916666666666,0.33042658730158725,0.6265476190476191,0.38395833333333335,0.3293333333333333,0.3892361111111111,0.5106250000000001,0.40375,0.36635539215686275,0.28903594771241825,0.3934583333333333,0.3753532608695652,0.0,0.368125,0.4826,0.48745426829268296,0.5715833333333334,0.2818333333333333,0.40638888888888886,0.4710416666666666,0.6019065656565658,1.0,0.0,0.353875,0.4642872340425531,0.6768750000000001,0.34286928104575165,0.29555555555555557,0.6010222868217054,0.368125,0.29555555555555557,0.39662499999999995,0.0,0.40375,0.3433194444444444,0.4921,0.0,0.0,0.27444444444444444,0.15761363636363637,0.0,0.0,0.3615654761904762,0.0,0.5700000000000001,0.620138888888889,0.4116666666666667,0.39662499999999995,0.0,0.0,0.11878104575163399,0.11878104575163399,0.5364333333333334
RedFox,0.0,0.0,0.0,0.0,0.4903055555555556,0.0,0.0,0.3953055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20456666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30030555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18430000000000002,0.4842738095238095,0.0,0.1950666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4480833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RedKangaroo,0.4116666666666667,0.44069444444444444,0.15675000000000003,0.5488888888888889,0.48687500000000006,0.39055555555555554,0.0,0.3293333333333333,0.2325992063492063,0.0,0.1562222222222222,0.0,0.0,0.0,0.35229166666666667,0.0,0.37999999999999995,0.39055555555555554,0.34569444444444447,0.0,0.2770833333333333,0.22272222222222224,0.30874999999999997,0.45125,0.45125,0.285,0.30083333333333334,0.285,0.2515238095238095,0.2963095238095238,0.36812500000000004,0.0,0.4947916666666667,0.0,0.2770833333333333,0.0,0.5700000000000001,0.15516666666666667,0.76,0.0,0.3235277777777777,0.19678571428571426,0.5488888888888889,0.0,0.0,0.48027777777777786,0.99,0.0,0.32401785714285714,0.37366666666666665,0.43963888888888886,0.0,0.0,0.3293333333333333,0.45125,0.30241666666666667,0.4116666666666667,0.34437500000000004,0.2348611111111111,0.36574999999999996,0.2163888888888889,0.0,0.0,0.15896666666666667,0.35704166666666665,0.3760416666666666,0.15675000000000003,0.0,0.19791666666666666,0.3641666666666667,0.99,0.0,0.26916666666666667,0.724375,0.3707638888888889,0.29367063492063494,0.3047916666666667,0.4116666666666667,0.5594444444444445,0.20583333333333334,0.4116666666666667,0.0,0.43013888888888885,0.3200595238095238,0.6190833333333332,0.4116666666666667,0.285,0.45125,0.7309722222222222,0.0,0.5594444444444444,0.28500000000000003,0.4459722222222222,0.5647222222222223,0.28658333333333336,0.804861111111111,0.34041666666666665,0.25936507936507935,0.353875,0.0,1.0,0.99,0.25633620689655173,0.3654861111111111,0.30874999999999997,0.22166666666666665,0.4116666666666667,0.30874999999999997,0.45125,0.0,0.0,0.5700000000000001,0.26916666666666667,0.0,0.0,0.4275,0.18050000000000002,0.0,0.0,0.5700000000000001,0.0,0.3496527777777778,0.3390972222222222,0.0,0.4354166666666667,0.0,0.0,0.12033333333333335,0.12033333333333335,0.39187500000000003
RedNeckedWallaby,0.4116666666666667,0.29706349206349203,0.15675000000000003,0.37999999999999995,0.38263888888888886,0.3008333333333333,0.0,0.3135,0.2898253968253968,0.0,0.15981560283687943,0.0,0.0,0.0,0.368125,0.0,0.37999999999999995,0.36416666666666664,0.4288194444444445,0.0,0.3760416666666666,0.15516666666666667,0.3166666666666667,0.45125,0.45125,0.3008333333333333,0.31270833333333337,0.3008333333333333,0.37999999999999995,0.3913095238095238,0.38,0.0,0.49083333333333334,0.0,0.3760416666666666,0.0,0.4116666666666667,0.16466666666666668,0.95,0.0,0.4343611111111111,0.2782142857142857,0.37999999999999995,0.0,0.0,0.4644444444444444,0.99,0.0,0.45780952380952383,0.5636666666666666,0.3103333333333333,0.0,0.0,0.3135,0.31666666666666665,0.34595833333333337,0.4116666666666667,0.3483333333333333,0.38,0.4290833333333333,0.2986771680216802,0.0,0.0,0.1558,0.44729166666666664,0.4855555555555556,0.19633333333333336,0.0,0.320625,0.40867117117117113,0.7652777777777777,0.0,0.2889583333333333,0.8391666666666667,0.4866111111111111,0.3754761904761905,0.3285416666666666,0.4116666666666667,0.3852777777777778,0.29857142857142854,0.4116666666666667,0.0,0.4195833333333333,0.42218452380952387,0.805125,0.4116666666666667,0.3008333333333333,0.45125,0.7916666666666667,0.0,0.40638888888888886,0.30875,0.45125,0.4116666666666667,0.2945,0.8127777777777777,0.4102630023640662,0.3366125541125541,0.4642872340425531,0.0,0.99,1.0,0.3958333333333333,0.38131944444444443,0.3166666666666667,0.2618023255813954,0.4116666666666667,0.3166666666666667,0.45125,0.0,0.0,0.39055555555555554,0.2889583333333333,0.0,0.0,0.29291666666666666,0.18050000000000002,0.0,0.0,0.4116666666666667,0.0,0.46761111111111103,0.46444444444444444,0.0,0.45125,0.0,0.0,0.12508333333333335,0.12508333333333335,0.39187500000000003
RedPanda,0.206625,0.25742816091954024,0.08655555555555555,0.27948173234811163,0.260294540229885,0.26270593869731806,0.0,0.20293055555555556,0.419760775862069,0.0,0.15548333333333333,0.0,0.0,0.0,0.6137000000000001,0.0,0.604897030651341,0.7322916666666667,0.2797222222222222,0.0,0.7064942528735633,0.11669348659003832,0.2442857142857143,0.25105842911877396,0.25105842911877396,0.27216954022988504,0.27480842911877396,0.6521695402298852,0.34833333333333333,0.3330459770114942,0.24732758620689657,0.0,0.4386015325670498,0.0,0.7051293103448276,0.0,0.24314176245210728,0.10675670498084293,0.38791666666666663,0.0,0.3406896551724138,0.30648809523809517,0.2811781609195403,0.0,0.0,0.5422916666666667,0.3392337164750958,0.0,0.6808333333333334,0.40375,0.2830409060175795,0.0,0.0,0.20971626984126987,0.2325862068965517,0.6612301587301588,0.2800862068965517,0.235316091954023,0.95,0.431294540229885,0.30360871647509585,0.0,0.0,0.10065476190476191,0.7036278735632184,0.7363864942528735,0.26828703703703705,0.0,0.9236111111111112,0.19714319923371645,0.3592528735632184,0.0,0.6338793103448276,0.33777777777777773,0.463125,0.7325646551724139,0.2761278735632184,0.22739942528735632,0.24606338943623424,0.5189511494252874,0.24430833333333332,0.0,0.3635069444444445,0.45125,0.44729166666666664,0.2666278735632184,0.27216954022988504,0.24841954022988508,0.34938888888888886,0.0,0.2938448275862069,0.601825,0.4381465517241379,0.68875,0.24992097701149424,0.27142857142857146,0.42354166666666665,0.819375,0.6768750000000001,0.0,0.25633620689655173,0.3958333333333333,1.0,0.2761278735632184,0.2617049808429119,0.4911063218390805,0.2550167624521073,0.2617049808429119,0.25105842911877396,0.0,0.0,0.27801149425287364,0.6137000000000001,0.0,0.0,0.2706226053639847,0.09534833333333334,0.0,0.0,0.25105842911877396,0.0,0.4829166666666667,0.7286063218390806,0.0,0.2668917624521073,0.0,0.0,0.10992337164750958,0.10992337164750958,0.5962833333333334
RedRiverHog,0.8309861111111111,0.6610416666666667,0.99,0.5564285714285714,0.8069722222222222,0.7322916666666667,0.0,0.767388888888889,0.22022303921568628,0.0,0.14214607843137253,0.0,0.0,0.0,0.5500952380952381,0.0,0.4829166666666667,0.2836805555555556,0.5038392857142858,0.0,0.3651845238095238,0.30115000000000003,0.7865208333333333,0.7568333333333334,0.7568333333333334,0.99,0.99,0.39611607142857136,0.28290441176470593,0.37830357142857146,0.5537142857142858,0.0,0.39866071428571426,0.0,0.3695386904761905,0.0,0.7259583333333334,0.3394666666666667,0.3431331699346405,0.0,0.49026785714285714,0.17303571428571426,0.7520833333333332,0.0,0.0,0.5343749999999999,0.40408928571428576,0.0,0.3440756302521008,0.351577614379085,0.6826960784313725,0.0,0.0,0.3873888888888889,0.665,0.4275,0.4845,0.5096825396825397,0.2591765873015873,0.610375,0.23253267973856206,0.0,0.0,0.99,0.5021805555555555,0.42618055555555556,0.16994444444444445,0.0,0.22931722689075631,0.1980718954248366,0.37830357142857146,0.0,0.37140476190476185,0.3957224556489262,0.3297679738562091,0.4381309523809524,0.99,0.44861111111111107,0.7503869047619047,0.2451838235294118,0.99,0.0,0.41826388888888894,0.3888613445378151,0.2698585434173669,0.8623888888888889,0.99,0.7510277777777777,0.4961111111111111,0.0,0.36515625,0.4446904761904762,0.3720833333333334,0.3654861111111111,0.99,0.4085,0.46233333333333326,0.2974936974789916,0.34286928104575165,0.0,0.3654861111111111,0.38131944444444443,0.2761278735632184,1.0,0.7896875,0.21840686274509805,0.8482142857142856,0.7896875,0.7557777777777778,0.0,0.0,0.7344027777777777,0.37140476190476185,0.0,0.0,0.6702777777777778,0.3061111111111111,0.0,0.0,0.735986111111111,0.0,0.34102205882352943,0.4264193121693121,0.0,0.7716111111111111,0.0,0.0,0.99,0.99,0.5544305555555556
RedRuffedLemur,0.7990555555555555,0.665,0.3050555555555555,0.4930952380952381,0.6927083333333333,0.6676388888888889,0.0,0.9154305555555556,0.22364583333333335,0.0,0.11938333333333336,0.0,0.0,0.0,0.40638888888888886,0.0,0.43277777777777776,0.2798541666666667,0.39187500000000003,0.0,0.4439930555555555,0.27549999999999997,0.99,0.676875,0.676875,0.95,0.95,0.5700000000000001,0.20781249999999998,0.4492708333333333,0.40638888888888886,0.0,0.5620833333333334,0.0,0.45125,0.0,0.6636805555555556,0.32722222222222225,0.28500000000000003,0.0,0.3865972222222222,0.16342261904761904,0.6834722222222221,0.0,0.0,0.4888541666666667,0.36363888888888884,0.0,0.30874999999999997,0.2902777777777778,0.6826960784313725,0.0,0.0,0.5354305555555556,0.6729166666666667,0.391875,0.4459722222222222,0.3852777777777778,0.27092592592592596,0.48766666666666664,0.17812499999999998,0.0,0.0,0.2786666666666667,0.3760416666666666,0.38791666666666663,0.12350000000000001,0.0,0.23552083333333332,0.12864583333333335,0.45125,0.0,0.5647222222222223,0.25993055555555555,0.2884305555555555,0.4044097222222222,0.9460416666666668,0.4195833333333333,0.680984126984127,0.1998958333333333,0.694404761904762,0.0,0.37538194444444445,0.30347222222222225,0.2886755952380952,0.8177916666666666,0.95,0.6676388888888889,0.36812500000000004,0.0,0.30987152777777777,0.439375,0.3325,0.30874999999999997,0.83125,0.3305208333333333,0.3694444444444444,0.2500347222222222,0.29555555555555557,0.0,0.30874999999999997,0.3166666666666667,0.2617049808429119,0.7896875,1.0,0.2157291666666667,0.7995833333333333,0.99,0.6702777777777778,0.0,0.0,0.681625,0.5647222222222223,0.0,0.0,0.6665833333333334,0.27549999999999997,0.0,0.0,0.6821527777777777,0.0,0.2909375,0.4011111111111111,0.0,0.6861111111111112,0.0,0.0,0.38,0.38,0.39293055555555556
Reindeer,0.18969551282051283,0.21714285714285717,0.07916666666666668,0.3127083333333333,0.22166666666666665,0.21770833333333334,0.0,0.1778205128205128,0.5448363095238096,0.0,0.20826356589147288,0.0,0.95,0.0,0.30685,0.323,0.3030172413793103,0.43937499999999996,0.1857371794871795,0.0,0.32676724137931035,0.08866666666666667,0.19961309523809526,0.2315625,0.2315625,0.21840686274509805,0.22236519607843136,0.349031862745098,0.36823809523809525,0.29924999999999996,0.204058908045977,0.0,0.2952916666666667,0.0,0.334875,0.0,0.2315625,0.09052941176470587,0.2646428571428571,0.0,0.22430555555555554,0.6966666666666667,0.225625,0.0,0.0,0.3498062015503876,0.22958333333333336,0.0,0.5877664728682171,0.39130952380952383,0.22166666666666665,0.0,0.08486666666666666,0.18773809523809526,0.20809523809523808,0.31440476190476185,0.22236519607843136,0.20385416666666667,0.4881944444444445,0.4136458333333333,0.610194783197832,0.0,0.0,0.08911904761904763,0.35822916666666665,0.3666025641025641,0.1358148148148148,0.0,0.5162403100775194,0.39979166666666666,0.22632352941176467,0.0,0.334875,0.2488095238095238,0.3255959302325581,0.3509722222222222,0.22632352941176467,0.2196875,0.19819940476190473,0.822202380952381,0.206625,0.20425000000000001,0.3533042635658915,0.4452664728682171,0.26216346153846154,0.22632352941176467,0.21840686274509805,0.2315625,0.24596899224806204,0.0,0.3641666666666667,0.3108083333333333,0.41398373983739833,0.41056201550387594,0.20425000000000001,0.22279761904761905,0.41452034883720934,0.5430281007751938,0.6010222868217054,0.0,0.22166666666666665,0.2618023255813954,0.4911063218390805,0.21840686274509805,0.2157291666666667,1.0,0.2315625,0.2157291666666667,0.2315625,0.0,0.31666666666666665,0.23087209302325581,0.31476666666666664,0.0,0.0,0.20979166666666665,0.08344166666666668,0.0,0.0,0.22392857142857142,0.0,0.46109980620155033,0.35295138888888883,0.2890714285714286,0.2315625,0.0,0.0,0.08894607843137255,0.08894607843137255,0.3108083333333333
ReticulatedGiraffe,0.9322179487179487,0.6834722222222223,0.99,0.5752777777777778,0.7679166666666667,0.6825925925925926,0.0,0.8087179487179488,0.24211805555555552,0.0,0.16466666666666668,0.0,0.24541666666666667,0.0,0.4334111111111112,0.45573611111111106,0.5181928480204343,0.29863425925925924,0.4029887820512821,0.0,0.34248682950191567,0.3113888888888889,0.7952480158730159,0.99,0.99,0.7863888888888889,0.8055208333333332,0.4116666666666667,0.24915509259259258,0.3699722222222222,0.4546396072796935,0.0,0.4187916666666667,0.0,0.3534791666666666,0.3529513888888889,0.99,0.99,0.3997916666666666,0.0,0.4123263888888889,0.19678571428571426,0.7723148148148149,0.0,0.0,0.99,0.4424537037037037,0.0,0.35624999999999996,0.3852777777777778,0.6927083333333334,0.0,0.7618472222222222,0.42976190476190473,0.6905092592592592,0.35653273809523806,0.5647222222222223,0.4294791666666666,0.2414583333333333,0.5686805555555556,0.21946759259259258,0.0,0.0,0.31297222222222226,0.44729166666666664,0.49083333333333334,0.15675000000000003,0.0,0.21770833333333334,0.17658564814814812,0.37736111111111115,0.0,0.37590972222222224,0.34305555555555556,0.3865972222222222,0.3635069444444445,0.813720238095238,0.5502083333333334,0.7661574074074075,0.21375000000000002,0.99,0.8449722222222222,0.43189814814814814,0.3450347222222222,0.2559722222222222,0.9473611111111112,0.7863888888888889,0.99,0.43189814814814814,0.0,0.4077083333333333,0.35688333333333333,0.38,0.4116666666666667,0.746013888888889,0.42090277777777774,0.40770833333333334,0.2737847222222222,0.368125,0.4480833333333334,0.4116666666666667,0.4116666666666667,0.2550167624521073,0.8482142857142856,0.7995833333333333,0.2315625,1.0,0.7995833333333333,0.99,0.0,0.48731481481481476,0.99,0.37337638888888885,0.0,0.0,0.6896296296296296,0.99,0.0,0.0,0.99,0.0,0.35888888888888887,0.4459722222222222,0.24541666666666667,0.99,0.0,0.0,0.3222083333333333,0.3222083333333333,0.4703555555555555
RingTailedLemur,0.7990555555555555,0.665,0.3050555555555555,0.4930952380952381,0.6927083333333333,0.6676388888888889,0.0,0.9154305555555556,0.22364583333333335,0.0,0.11938333333333336,0.0,0.0,0.0,0.40638888888888886,0.0,0.43277777777777776,0.2798541666666667,0.39187500000000003,0.0,0.4439930555555555,0.27549999999999997,0.99,0.676875,0.676875,0.95,0.95,0.5700000000000001,0.20781249999999998,0.4492708333333333,0.40638888888888886,0.0,0.5620833333333334,0.0,0.45125,0.0,0.6636805555555556,0.32722222222222225,0.28500000000000003,0.0,0.3865972222222222,0.16342261904761904,0.6834722222222221,0.0,0.0,0.4888541666666667,0.36363888888888884,0.0,0.30874999999999997,0.2902777777777778,0.6826960784313725,0.0,0.0,0.5354305555555556,0.6729166666666667,0.391875,0.4459722222222222,0.3852777777777778,0.27092592592592596,0.48766666666666664,0.17812499999999998,0.0,0.0,0.2786666666666667,0.3760416666666666,0.38791666666666663,0.12350000000000001,0.0,0.23552083333333332,0.12864583333333335,0.45125,0.0,0.5647222222222223,0.25993055555555555,0.2884305555555555,0.4044097222222222,0.9460416666666668,0.4195833333333333,0.680984126984127,0.1998958333333333,0.694404761904762,0.0,0.37538194444444445,0.30347222222222225,0.2886755952380952,0.8177916666666666,0.95,0.6676388888888889,0.36812500000000004,0.0,0.30987152777777777,0.439375,0.3325,0.30874999999999997,0.83125,0.3305208333333333,0.3694444444444444,0.2500347222222222,0.29555555555555557,0.0,0.30874999999999997,0.3166666666666667,0.2617049808429119,0.7896875,0.99,0.2157291666666667,0.7995833333333333,1.0,0.6702777777777778,0.0,0.0,0.681625,0.5647222222222223,0.0,0.0,0.6665833333333334,0.27549999999999997,0.0,0.0,0.6821527777777777,0.0,0.2909375,0.4011111111111111,0.0,0.6861111111111112,0.0,0.0,0.38,0.38,0.39293055555555556
SableAntelope,0.8134679487179488,0.6834722222222223,0.99,0.6000833333333334,0.7853333333333333,0.6729166666666668,0.0,0.6757179487179488,0.2500347222222222,0.0,0.18050000000000002,0.0,0.23354166666666668,0.0,0.35556388888888885,0.3699722222222222,0.37850766283524906,0.2889583333333333,0.3323985042735043,0.0,0.2666187739463602,0.3241611111111112,0.673859126984127,0.99,0.99,0.6518055555555555,0.6742361111111111,0.27708333333333335,0.2315625,0.27384126984126983,0.3748132183908046,0.0,0.28430257936507936,0.0,0.2565,0.0,0.99,0.99,0.4325892857142857,0.0,0.3385694444444444,0.19678571428571426,0.8022222222222223,0.0,0.0,0.5686805555555556,0.38461805555555556,0.0,0.3658630952380952,0.4362083333333333,0.6889761904761905,0.0,0.2546,0.2967619047619047,0.6887500000000001,0.27987301587301583,0.45125,0.32062499999999994,0.22958333333333333,0.5005972222222222,0.20715277777777777,0.0,0.0,0.3253222222222223,0.36654166666666665,0.4050694444444444,0.1615,0.0,0.20781249999999998,0.17324305555555558,0.29555555555555557,0.0,0.2565,0.34701388888888884,0.4116666666666667,0.30121031746031746,0.6824166666666667,0.43145833333333333,0.7956250000000001,0.21375000000000002,0.8206944444444444,0.760263888888889,0.368125,0.3539880952380952,0.2495069444444444,0.83125,0.6518055555555555,0.99,0.3628472222222222,0.0,0.4486111111111111,0.26980000000000004,0.39187500000000003,0.45125,0.6502222222222221,0.5436111111111112,0.3615277777777778,0.27680059523809525,0.39662499999999995,0.0,0.45125,0.45125,0.25105842911877396,0.7557777777777778,0.6702777777777778,0.2315625,0.99,0.6702777777777778,1.0,0.0,0.4697222222222222,0.83125,0.2539666666666667,0.0,0.0,0.6900694444444445,0.99,0.0,0.0,0.99,0.0,0.39451388888888883,0.3720833333333333,0.2513541666666667,0.99,0.0,0.0,0.26969444444444446,0.26969444444444446,0.39646666666666663
SaltwaterCrocodile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
